"sep=	"
Shimmer9507_Timestamp_FormattedUnix_CAL	Shimmer9507_ECG_EMG_Status1_CAL	Shimmer9507_EMG_CH1_16BIT_CAL	Shimmer9507_EMG_CH2_16BIT_CAL	
yyyy/mm/dd hh:mm:ss.000	no units	mV	mV	
2015/06/26 12:36:00.801	128.0	-1.96638386181219	4.07740002644938	
2015/06/26 12:36:00.803	128.0	-1.96946114485102	4.07432274341055	
2015/06/26 12:36:00.805	128.0	-1.96946114485102	4.07432274341055	
2015/06/26 12:36:00.807	128.0	-1.97253842788985	4.07124546037172	
2015/06/26 12:36:00.809	128.0	-1.97253842788985	4.07124546037172	
2015/06/26 12:36:00.811	128.0	-1.98484756004517	4.06816817733289	
2015/06/26 12:36:00.813	128.0	-1.98484756004517	4.06816817733289	
2015/06/26 12:36:00.815	128.0	-1.97253842788985	4.06816817733289	
2015/06/26 12:36:00.817	128.0	-1.97253842788985	4.06816817733289	
2015/06/26 12:36:00.819	128.0	-1.97561571092868	4.07432274341055	
2015/06/26 12:36:00.821	128.0	-1.97561571092868	4.07432274341055	
2015/06/26 12:36:00.823	128.0	-1.98484756004517	4.07740002644938	
2015/06/26 12:36:00.825	128.0	-1.98484756004517	4.07740002644938	
2015/06/26 12:36:00.827	128.0	-1.97253842788985	4.07124546037172	
2015/06/26 12:36:00.828	128.0	-1.97253842788985	4.07124546037172	
2015/06/26 12:36:00.830	128.0	-1.98177027700634	4.06816817733289	
2015/06/26 12:36:00.832	128.0	-1.98177027700634	4.06816817733289	
2015/06/26 12:36:00.834	128.0	-1.97561571092868	4.06816817733289	
2015/06/26 12:36:00.836	128.0	-1.97561571092868	4.06816817733289	
2015/06/26 12:36:00.838	128.0	-1.97561571092868	4.06509089429406	
2015/06/26 12:36:00.840	128.0	-1.97561571092868	4.06509089429406	
2015/06/26 12:36:00.842	128.0	-1.97253842788985	4.06816817733289	
2015/06/26 12:36:00.844	128.0	-1.97253842788985	4.06816817733289	
2015/06/26 12:36:00.846	128.0	-1.96022929573453	4.08047730948821	
2015/06/26 12:36:00.848	128.0	-1.96022929573453	4.08047730948821	
2015/06/26 12:36:00.850	128.0	-1.95407472965687	4.09894100772118	
2015/06/26 12:36:00.852	128.0	-1.95407472965687	4.09894100772118	
2015/06/26 12:36:00.854	128.0	-1.96022929573453	4.07124546037172	
2015/06/26 12:36:00.856	128.0	-1.96022929573453	4.07124546037172	
2015/06/26 12:36:00.858	128.0	-1.97253842788985	4.06509089429406	
2015/06/26 12:36:00.860	128.0	-1.97253842788985	4.06509089429406	
2015/06/26 12:36:00.862	128.0	-1.98484756004517	4.06509089429406	
2015/06/26 12:36:00.864	128.0	-1.98484756004517	4.06509089429406	
2015/06/26 12:36:00.866	128.0	-1.99407940916166	4.07740002644938	
2015/06/26 12:36:00.868	128.0	-1.99407940916166	4.07740002644938	
2015/06/26 12:36:00.869	128.0	-1.987924843084	4.06816817733289	
2015/06/26 12:36:00.871	128.0	-1.987924843084	4.06816817733289	
2015/06/26 12:36:00.873	128.0	-1.97253842788985	4.07432274341055	
2015/06/26 12:36:00.875	128.0	-1.97253842788985	4.07432274341055	
2015/06/26 12:36:00.877	128.0	-1.97253842788985	4.07432274341055	
2015/06/26 12:36:00.879	128.0	-1.96638386181219	4.06201361125523	
2015/06/26 12:36:00.881	128.0	-1.96638386181219	4.06201361125523	
2015/06/26 12:36:00.883	128.0	-1.97253842788985	4.06816817733289	
2015/06/26 12:36:00.885	128.0	-1.97253842788985	4.06816817733289	
2015/06/26 12:36:00.887	128.0	-1.97869299396751	4.06816817733289	
2015/06/26 12:36:00.889	128.0	-1.97869299396751	4.06816817733289	
2015/06/26 12:36:00.891	128.0	-1.98484756004517	4.06509089429406	
2015/06/26 12:36:00.893	128.0	-1.98484756004517	4.06509089429406	
2015/06/26 12:36:00.895	128.0	-1.99100212612283	4.05585904517757	
2015/06/26 12:36:00.897	128.0	-1.99100212612283	4.05585904517757	
2015/06/26 12:36:00.899	128.0	-1.99407940916166	4.07124546037172	
2015/06/26 12:36:00.901	128.0	-1.99407940916166	4.07124546037172	
2015/06/26 12:36:00.903	128.0	-1.99407940916166	4.08355459252703	
2015/06/26 12:36:00.905	128.0	-1.99407940916166	4.08355459252703	
2015/06/26 12:36:00.907	128.0	-1.98484756004517	4.07124546037172	
2015/06/26 12:36:00.909	128.0	-1.98484756004517	4.07124546037172	
2015/06/26 12:36:00.910	128.0	-1.97561571092868	4.07124546037172	
2015/06/26 12:36:00.912	128.0	-1.97561571092868	4.07124546037172	
2015/06/26 12:36:00.914	128.0	-1.987924843084	4.07432274341055	
2015/06/26 12:36:00.916	128.0	-1.987924843084	4.07432274341055	
2015/06/26 12:36:00.918	128.0	-2.0094658243558	4.07432274341055	
2015/06/26 12:36:00.920	128.0	-2.0094658243558	4.07432274341055	
2015/06/26 12:36:00.922	128.0	-2.00638854131698	4.08355459252703	
2015/06/26 12:36:00.924	128.0	-2.00638854131698	4.08355459252703	
2015/06/26 12:36:00.926	128.0	-1.98484756004517	4.07432274341055	
2015/06/26 12:36:00.928	128.0	-1.98484756004517	4.07432274341055	
2015/06/26 12:36:00.930	128.0	-1.97561571092868	4.05278176213874	
2015/06/26 12:36:00.932	128.0	-1.97561571092868	4.05278176213874	
2015/06/26 12:36:00.934	128.0	-1.97869299396751	4.0589363282164	
2015/06/26 12:36:00.936	128.0	-1.97869299396751	4.0589363282164	
2015/06/26 12:36:00.938	128.0	-1.97253842788985	4.06509089429406	
2015/06/26 12:36:00.940	128.0	-1.97253842788985	4.06509089429406	
2015/06/26 12:36:00.942	128.0	-1.97253842788985	4.07124546037172	
2015/06/26 12:36:00.944	128.0	-1.97253842788985	4.07124546037172	
2015/06/26 12:36:00.946	128.0	-1.97561571092868	4.07740002644938	
2015/06/26 12:36:00.948	128.0	-1.97561571092868	4.07740002644938	
