Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
16.239075661,-0.4777957,13.54557,6.794406,-0.2455893,1.220344,0.4471542,26.25349,-1.820842,2.037704,992.214
16.249121666,-3.054221,6.660362,8.692976,-0.2429725,1.25169,0.356328,25.88518,-1.094436,2.040507,992.214
16.259167671,-6.918859,-1.901238,11.51021,-0.2284932,1.309957,0.263138,25.88518,-1.094436,2.040507,992.214
16.269213199,-14.09604,-13.21692,10.77528,-0.1868467,1.370979,0.2378705,25.88518,-1.094436,2.040507,992.214
16.279259205,-18.32874,-30.51974,5.447034,-0.1628907,1.346229,0.2697803,25.88518,-1.094436,2.040507,992.2195
16.289305210,-18.32874,-46.62513,0.1187896,-0.1340849,1.295241,0.4380856,25.88518,-1.094436,2.040507,992.2195
16.299351215,-12.01037,-46.44551,-4.474525,-0.1406351,1.271012,0.5468069,25.89231,-1.445487,0.8273221,992.2195
16.309396744,-5.69199,-39.26095,-3.433373,-0.1588798,1.261039,0.4829921,25.89231,-1.445487,0.8273221,992.2195
16.319442749,-2.256756,-36.20752,-2.698443,-0.1737297,1.241171,0.3811096,25.89231,-1.445487,0.8273221,992.2213
16.329488754,-0.5391392,-37.46481,-1.963513,-0.158324,1.201962,0.3136128,25.89231,-1.445487,0.8273221,992.2213
16.339534759,0.7490734,-39.68005,-4.41328,-0.1421156,1.128604,0.3268055,25.89231,-1.445487,0.8273221,992.2213
16.349579811,1.853256,-44.88886,-7.965444,-0.1527068,0.9945992,0.4054251,24.41792,-1.445496,1.637521,992.2213
16.359625816,3.570872,-48.12191,-8.700374,-0.1544478,0.8663369,0.5118985,24.41792,-1.445496,1.637521,992.223
16.369671345,5.963267,-49.31934,-11.02765,-0.1275332,0.7554243,0.6224174,24.41792,-1.445496,1.637521,992.223
16.379717350,11.05477,-41.77555,-8.884107,-0.1060016,0.6728504,0.7072282,24.41792,-1.445496,1.637521,992.223
16.389763355,14.42867,-31.53755,-6.128118,-0.1142823,0.6598467,0.6753845,23.3114,-1.809665,2.448498,992.223
16.399809360,14.49001,-21.83839,-4.84199,-0.1242193,0.6523696,0.6168461,23.3114,-1.809665,2.448498,992.2247
16.407343864,12.34299,-14.59396,-3.127152,-0.1496285,0.6609078,0.5376601,23.3114,-1.809665,2.448498,992.2247
16.417389393,9.950592,-8.367343,1.956115,-0.1499894,0.6155078,0.425574,23.3114,-1.809665,2.448498,992.2247
16.427435398,5.84058,-8.846313,6.488185,-0.2105586,0.6116136,0.3242827,23.3114,-1.809665,2.448498,992.2247
16.437481403,10.93209,-11.24117,7.59058,-0.1943785,0.5965355,0.2845976,23.3114,-1.809665,2.448498,992.2263
16.447527408,11.66821,-13.69589,12.06141,-0.2128822,0.6534426,0.2552605,23.30681,-1.817325,3.276122,992.2263
16.457572937,12.83373,-17.6474,12.49012,-0.1801364,0.6695963,0.2966169,23.30681,-1.817325,3.276122,992.2263
16.467618942,14.0606,-19.26392,12.85758,-0.1769613,0.6981129,0.3273829,23.30681,-1.817325,3.276122,992.2263
16.477664947,9.459845,-20.16199,9.734127,-0.1766735,0.7317446,0.3855746,23.30681,-1.817325,3.276122,992.2281
16.487710953,3.570872,-16.44997,4.589615,-0.1716613,0.7254233,0.3935545,23.30681,-1.817325,3.276122,992.2281
16.497756481,-1.950039,-13.87551,1.527406,-0.1636173,0.6772584,0.4073298,22.20148,-1.090628,3.652192,992.2281
16.507802486,-1.766008,-9.385155,-1.289827,-0.1574297,0.6184399,0.4113086,22.20148,-1.090628,3.652192,992.2281
16.517848492,2.46669,-7.409401,-2.94342,-0.1812788,0.5709881,0.407073,22.20148,-1.090628,3.652192,992.2297
16.527894497,6.147297,-5.792875,-3.249641,-0.1764906,0.5807333,0.4130024,22.20148,-1.090628,3.652192,992.2297
16.537940025,7.25148,-6.690945,-6.679316,-0.1951562,0.5834814,0.4050209,21.46327,-2.181204,4.460366,992.2297
16.547986030,6.760732,-8.187729,-6.618072,-0.1978031,0.5682225,0.4248258,21.46327,-2.181204,4.460366,992.2297
16.558032036,5.411176,-8.906184,-4.84199,-0.201648,0.5988404,0.4226269,21.46327,-2.181204,4.460366,992.2314
16.568078041,3.080125,-8.2476,-5.148211,-0.2065506,0.6395652,0.4335814,21.46327,-2.181204,4.460366,992.2314
16.578123569,-0.7231696,-5.792875,-6.495583,-0.2057934,0.6954562,0.442434,21.46327,-2.181204,4.460366,992.2314
16.588169575,-4.587808,-2.799308,-9.312816,-0.2026918,0.7188634,0.4400432,21.46284,-1.818956,4.463945,992.2314
16.598214626,-6.489455,-2.739437,-15.62097,-0.2275788,0.709413,0.4265666,21.46284,-1.818956,4.463945,992.2314
16.608260631,-6.428111,-3.098665,-17.09083,-0.2179545,0.693287,0.4525124,21.46284,-1.818956,4.463945,992.2314
16.618306637,-2.68616,-2.080852,-21.0717,-0.2386377,0.695636,0.4292066,21.46284,-1.818956,4.463945,992.2314
16.628352642,-1.520634,-5.733004,-22.11285,-0.2341514,0.6865161,0.4198871,21.46284,-1.818956,4.463945,992.2314
16.638398170,-1.520634,-2.44008,-21.13294,-0.2286007,0.7242162,0.4628102,22.19606,-2.188565,4.85106,992.2356
16.648444176,-1.950039,1.511428,-21.37792,-0.2476347,0.7067828,0.4199146,22.19606,-2.188565,4.85106,992.2356
16.658490181,-2.256756,0.3738724,-16.17216,-0.261756,0.6965098,0.4039668,22.19606,-2.188565,4.85106,992.2356
16.668536186,-2.440787,0.07451572,-13.1712,-0.23412,0.74755,0.3895789,22.19606,-2.188565,4.85106,992.2356
16.678581715,-3.667656,-1.182782,-15.00853,-0.2320326,0.8017854,0.3610301,22.19606,-2.188565,4.85106,992.2356
16.688627720,-5.385273,-4.296092,-17.64202,-0.2203796,0.80398,0.3466445,22.5585,-1.83589,5.68662,992.2356
16.698673725,-7.593637,-7.648887,-20.5205,-0.2313995,0.8175901,0.3297528,22.5585,-1.83589,5.68662,992.2356
16.708719730,-12.86917,-14.65383,-23.46022,-0.2254595,0.8232548,0.3633685,22.5585,-1.83589,5.68662,992.2356
16.718765259,-14.70948,-18.30598,-26.21621,-0.1900305,0.786387,0.4083676,22.5585,-1.83589,5.68662,992.2372
16.728811264,-12.37843,-22.8562,-28.78847,-0.1973758,0.737111,0.4815942,22.5585,-1.83589,5.68662,992.2372
16.738857269,-8.452445,-23.63453,-25.72626,-0.1910914,0.7241312,0.5373209,23.65627,-1.849289,6.527314,992.2372
16.748903274,-6.428111,-23.57466,-22.29658,-0.1861154,0.7354665,0.5921372,23.65627,-1.849289,6.527314,992.2372
16.758948803,-6.489455,-21.65878,-20.45926,-0.1937502,0.7596477,0.5989217,23.65627,-1.849289,6.527314,992.239
16.768994808,-8.943192,-19.26392,-16.47839,-0.1789448,0.7946767,0.6235367,23.65627,-1.849289,6.527314,992.239
16.779040813,-15.20022,-16.3901,-14.45733,-0.1703593,0.890956,0.6442251,23.65627,-1.849289,6.527314,992.239
16.789086819,-22.68413,-14.83345,-15.2535,-0.1811062,0.9277596,0.6493803,24.03,-1.47776,5.325644,992.239
16.799132347,-24.58577,-16.15062,-13.66115,-0.2015203,0.9168208,0.6473425,24.03,-1.47776,5.325644,992.2407
16.809178352,-21.94801,-13.39653,-7.781711,-0.2142286,0.9900954,0.6513715,24.03,-1.47776,5.325644,992.2407
16.819224358,-19.43292,-10.40297,-4.84199,-0.1865495,1.09359,0.582544,24.03,-1.47776,5.325644,992.2407
16.829270363,-17.89934,-13.03731,-6.373095,-0.1972861,1.144987,0.5214355,24.03,-1.47776,5.325644,992.2407
16.839315891,-16.97919,-19.08431,-7.781711,-0.1938962,1.148416,0.523885,23.66297,-1.838093,5.317709,992.2407
16.849361896,-14.34142,-21.59891,-8.516642,-0.1809753,1.17474,0.5382662,23.66297,-1.838093,5.317709,992.2407
16.859407902,-15.26157,-23.81415,-11.02765,-0.1590793,1.1871,0.5479896,23.66297,-1.838093,5.317709,992.2407
16.869453907,-13.23724,-27.0472,-15.13101,-0.1336608,1.154292,0.5533766,23.66297,-1.838093,5.317709,992.2407
16.879499435,-6.550798,-26.68797,-15.06977,-0.1269445,1.12667,0.5498763,23.66297,-1.838093,5.317709,992.2465
16.889545441,2.896094,-26.86758,-12.68125,-0.1205639,1.122434,0.5411297,23.66043,-1.479383,5.703269,992.2465
16.899591446,11.54552,-27.4663,-10.66019,-0.1151511,1.159412,0.549553,23.66043,-1.479383,5.703269,992.2465
16.909636974,18.47733,-28.66372,-10.47646,-0.07155176,1.194915,0.5577362,23.66043,-1.479383,5.703269,992.2465
16.919682980,25.83855,-30.75922,-12.49751,-0.05423935,1.218935,0.561986,23.66043,-1.479383,5.703269,992.2482
16.929728985,31.4208,-36.38713,-13.7224,-0.04635773,1.231783,0.6144239,23.66043,-1.479383,5.703269,992.2482
16.939774036,32.89305,-40.81761,-18.4382,-0.02968081,1.282197,0.6671367,23.65796,-1.483507,6.148912,992.2482
16.949820042,27.92422,-45.24809,-25.84875,0.003026796,1.274767,0.74008,23.65796,-1.483507,6.148912,992.2482
16.957354546,23.63018,-43.99079,-30.68704,0.01051487,1.206389,0.7893487,23.65796,-1.483507,6.148912,992.2499
16.967400551,18.35465,-38.66224,-34.05547,-0.008312445,1.077247,0.7881309,23.65796,-1.483507,6.148912,992.2499
16.977446556,14.55135,-31.77703,-33.74925,-0.03573205,0.9555922,0.7464085,23.65796,-1.483507,6.148912,992.2499
16.987492085,11.11612,-25.55042,-30.99326,-0.07213169,0.8639477,0.6440692,22.91974,-2.574082,6.957087,992.2499
16.997538090,7.128793,-23.45492,-27.50234,-0.1024565,0.7899768,0.5301,22.91974,-2.574082,6.957087,992.2499
17.007584095,5.165802,-24.59247,-24.07266,-0.1298427,0.7241217,0.4421519,22.91974,-2.574082,6.957087,992.2499
17.017630100,4.000277,-31.41781,-21.31668,-0.1599218,0.690035,0.3960874,22.91974,-2.574082,6.957087,992.2499
17.027675629,4.306994,-35.06996,-19.11189,-0.1570894,0.6604126,0.3935235,22.91974,-2.574082,6.957087,992.2499
17.037721634,6.269984,-35.96803,-15.62097,-0.1708297,0.6541304,0.3647269,22.55519,-2.930292,6.503507,992.2515
17.047767639,5.901924,-39.02147,-14.15111,-0.1726422,0.684647,0.3797573,22.55519,-2.930292,6.503507,992.2515
17.057813644,5.043115,-38.06353,-13.90613,-0.1434479,0.6985914,0.384685,22.55519,-2.930292,6.503507,992.2515
17.067859173,7.619541,-37.52468,-15.06977,-0.1156162,0.7056847,0.3928266,22.55519,-2.930292,6.503507,992.2515
17.077905178,11.48418,-38.18327,-19.23437,-0.1011792,0.6902271,0.4019968,22.55519,-2.930292,6.503507,992.2515
17.087951183,14.98076,-39.08134,-23.76644,-0.07613089,0.6472273,0.4033364,21.45453,-4.373541,6.47612,992.2515
17.097997188,18.90674,-38.5425,-26.70617,-0.06802993,0.5927855,0.4107509,21.45453,-4.373541,6.47612,992.2515
17.108042717,23.69153,-37.7043,-29.58464,-0.05552625,0.5341184,0.4046402,21.45453,-4.373541,6.47612,992.2515
17.118088722,26.82004,-34.29163,-28.17603,-0.06191654,0.4947487,0.3889867,21.45453,-4.373541,6.47612,992.2534
17.128134727,27.80154,-33.51331,-25.60377,-0.06866521,0.4778515,0.3599253,21.45453,-4.373541,6.47612,992.2534
17.138180733,26.14527,-35.01009,-22.35783,-0.06124112,0.4735197,0.3660186,21.08632,-5.824741,6.90309,992.2534
17.148226261,24.85705,-33.57317,-18.31571,-0.07932729,0.5064291,0.3591569,21.08632,-5.824741,6.90309,992.2534
17.158272266,19.82689,-34.89035,-16.53963,-0.06464215,0.5743412,0.3442421,21.08632,-5.824741,6.90309,992.2534
17.168318271,14.36732,-37.40494,-18.68318,-0.03891123,0.6266978,0.3461773,21.08632,-5.824741,6.90309,992.2534
17.178364277,10.62537,-40.21889,-21.25543,-0.03068671,0.6028315,0.3638232,20.70673,-6.931961,9.307206,992.2534
17.188409805,11.36149,-41.47619,-20.88797,-0.0403299,0.5688412,0.4052985,20.70673,-6.931961,9.307206,992.2534
17.198455810,13.69254,-40.39851,-20.15304,-0.02055835,0.6028569,0.4437546,20.70673,-6.931961,9.307206,992.2534
17.208500862,14.85807,-37.58456,-22.48032,-0.01046637,0.6659312,0.4838419,20.70673,-6.931961,9.307206,992.2534
17.218546867,16.08494,-34.23176,-25.7875,-0.02935439,0.6501576,0.4802557,20.70673,-6.931961,9.307206,992.2534
17.228592872,19.33614,-32.43562,-24.50137,-0.04778616,0.6330181,0.4646638,21.80246,-7.311732,10.58996,992.2534
17.238638878,19.7042,-29.98089,-21.37792,-0.07438724,0.6737632,0.4364627,21.80246,-7.311732,10.58996,992.2557
17.248684406,15.77822,-31.53755,-20.03055,-0.08728593,0.6800854,0.4151151,21.80246,-7.311732,10.58996,992.2557
17.258730411,12.83373,-34.05215,-17.45829,-0.07174841,0.6880842,0.4118482,21.80246,-7.311732,10.58996,992.2557
17.268776417,8.048945,-34.17189,-16.53963,-0.05105788,0.7298201,0.4605222,21.80246,-7.311732,10.58996,992.2557
17.278822422,5.411176,-29.86115,-16.53963,-0.04470649,0.7418027,0.4957074,22.15819,-6.970253,12.63513,992.2574
17.288867950,4.491024,-26.80771,-16.96834,-0.0486831,0.7163092,0.51578,22.15819,-6.970253,12.63513,992.2574
17.298913956,5.963267,-23.81415,-15.19226,-0.04887136,0.7015355,0.5398925,22.15819,-6.970253,12.63513,992.2574
17.308959961,8.723723,-22.19762,-12.31378,-0.06309979,0.7085615,0.5530522,22.15819,-6.970253,12.63513,992.2574
17.319005966,11.05477,-21.83839,-9.496549,-0.08500019,0.7326966,0.5421923,22.15819,-6.970253,12.63513,992.2574
17.329051494,11.60687,-21.23968,-6.00563,-0.08132738,0.7858034,0.5375587,21.78615,-6.976,13.4584,992.2574
17.339097500,9.091784,-19.98238,-5.025723,-0.07518461,0.8730107,0.530766,21.78615,-6.976,13.4584,992.2574
17.349143505,5.227146,-20.64096,-6.311851,-0.07968382,0.9081771,0.5042408,21.78615,-6.976,13.4584,992.2574
17.359189510,-1.09123,-21.65878,-7.536735,-0.07056995,0.9342752,0.543065,21.78615,-6.976,13.4584,992.2574
17.369235039,-5.87602,-17.94675,-9.251572,-0.0641752,0.9423811,0.5762513,21.78615,-6.976,13.4584,992.2574
17.379281044,-7.839011,-14.23473,-11.82383,-0.03460559,0.8973369,0.5985969,22.88308,-8.079676,14.67033,992.2574
17.389327049,-4.219747,-10.46284,-12.13005,-0.03897922,0.8607458,0.6055027,22.88308,-8.079676,14.67033,992.2574
17.399373054,0.565043,-8.187729,-10.10899,-0.03156845,0.8583384,0.6145111,22.88308,-8.079676,14.67033,992.2574
17.409418583,3.693559,-4.954677,-7.781711,-0.04813958,0.8935652,0.625891,22.88308,-8.079676,14.67033,992.2574
17.419464588,3.693559,-2.200595,-5.454432,-0.06982537,0.9206728,0.6744843,22.88308,-8.079676,14.67033,992.2574
17.429510593,3.080125,2.94834,-1.473559,-0.09290107,0.9665242,0.6856477,22.88477,-7.713893,14.29193,992.2574
17.439556122,0.9944473,5.702421,0.1800338,-0.1338069,1.022031,0.6769984,22.88477,-7.713893,14.29193,992.2612
17.449602127,-1.213917,9.115088,3.180999,-0.1612742,1.095737,0.6638747,22.88477,-7.713893,14.29193,992.2612
17.459648132,-1.827352,11.8093,2.813534,-0.1806353,1.178455,0.629346,22.88477,-7.713893,14.29193,992.2612
17.469694137,-1.520634,12.04878,1.894871,-0.1908992,1.234642,0.5793533,22.88477,-7.713893,14.29193,992.2612
17.479739666,-0.1710784,8.995344,-1.963513,-0.2095344,1.295572,0.5319023,21.787,-7.700494,13.45124,992.2612
17.489785671,3.754903,6.121521,-2.94342,-0.2024439,1.328758,0.4631231,21.787,-7.700494,13.45124,992.2612
17.497319698,4.306994,4.504994,-2.269734,-0.1992909,1.404606,0.4082082,21.787,-7.700494,13.45124,992.2612
17.507365703,-1.029887,-0.7038116,-3.310885,-0.2036429,1.447005,0.3243616,21.787,-7.700494,13.45124,992.2612
17.517411232,-3.913029,-10.28323,-5.148211,-0.2235776,1.387235,0.2815248,21.787,-7.700494,13.45124,992.2612
17.527457237,-2.870191,-19.7429,-3.67835,-0.221345,1.347935,0.3371907,21.42167,-7.695046,13.0649,992.2612
17.537503242,0.4423561,-23.03582,-0.6773849,-0.2186274,1.33943,0.373874,21.42167,-7.695046,13.0649,992.2612
17.547549248,2.098629,-21.23968,-0.5548965,-0.2171245,1.371121,0.3668792,21.42167,-7.695046,13.0649,992.2612
17.557594776,2.65072,-18.84483,-3.188397,-0.2186649,1.358383,0.3100984,21.42167,-7.695046,13.0649,992.2628
17.567640781,4.675055,-22.55685,-10.35397,-0.1995583,1.267527,0.259679,21.42167,-7.695046,13.0649,992.2628
17.577686787,5.963267,-27.40643,-16.72336,-0.2041687,1.1504,0.3022253,21.05592,-9.14212,13.04623,992.2628
17.587732792,8.355662,-30.51974,-21.37792,-0.186679,0.9713681,0.3984093,21.05592,-9.14212,13.04623,992.2628
17.597778320,13.69254,-27.10707,-22.48032,-0.1773979,0.7825415,0.4896395,21.05592,-9.14212,13.04623,992.2628
17.607824325,21.78988,-22.61672,-17.39705,-0.1693901,0.6501793,0.5744189,21.05592,-9.14212,13.04623,992.2628
17.617870331,26.88139,-13.15705,-11.94632,-0.1689529,0.5882345,0.5970418,21.05592,-9.14212,13.04623,992.2628
17.627916336,28.96706,-2.919051,-6.066874,-0.1802893,0.5412843,0.5453315,21.05423,-9.507904,13.42463,992.2628
17.637961864,26.69736,1.212071,0.3637664,-0.1984274,0.5206711,0.4731466,21.05423,-9.507904,13.42463,992.2687
17.648007870,23.13943,4.504994,6.610673,-0.1895794,0.5410284,0.4318635,21.05423,-9.507904,13.42463,992.2687
17.658053875,20.19495,5.762292,9.611639,-0.1949467,0.5612562,0.3844288,21.05423,-9.507904,13.42463,992.2687
17.668099880,19.2748,4.564866,10.71403,-0.1914916,0.5944067,0.3808072,21.05423,-9.507904,13.42463,992.2687
17.678145409,17.49584,4.74448,9.979104,-0.1867088,0.6377952,0.376439,21.77827,-9.892832,15.46699,992.2703
17.688191414,15.22613,1.930527,7.100627,-0.1837637,0.6344863,0.3682099,21.77827,-9.892832,15.46699,992.2703
17.698237419,14.12195,0.6133577,5.018324,-0.1765156,0.6413854,0.3683176,21.77827,-9.892832,15.46699,992.2703
17.708283424,10.87074,-1.54201,2.017359,-0.1863818,0.6764612,0.3451725,21.77827,-9.892832,15.46699,992.2703
17.718328953,5.963267,-4.715191,-0.06494296,-0.1973098,0.6851626,0.334402,21.77827,-9.892832,15.46699,992.2703
17.728374958,2.589377,-5.313904,-1.412315,-0.1920234,0.6877651,0.3200599,21.7825,-9.885761,14.70303,992.2703
17.738420963,0.07429539,-6.571202,-2.147245,-0.2095156,0.7043367,0.2865033,21.7825,-9.885761,14.70303,992.2703
17.748466968,-1.029887,-8.008115,-3.555862,-0.2165888,0.7089044,0.2488017,21.7825,-9.885761,14.70303,992.2703
17.758512497,-1.275261,-10.70232,-5.2707,-0.2344333,0.7181088,0.2241899,21.7825,-9.885761,14.70303,992.2703
17.768558502,0.565043,-13.21692,-6.128118,-0.2446192,0.7064216,0.2086693,20.67549,-9.524847,15.4575,992.2703
17.778604507,3.325499,-14.11499,-4.168304,-0.2245806,0.7105073,0.2158314,20.67549,-9.524847,15.4575,992.2703
17.788650513,3.693559,-16.50984,-7.597979,-0.2383253,0.7459514,0.2022946,20.67549,-9.524847,15.4575,992.2703
17.798696041,2.344003,-21.29955,-10.23148,-0.2274186,0.7074556,0.2291926,20.67549,-9.524847,15.4575,992.2721
17.808742046,2.896094,-24.65234,-12.55876,-0.2112606,0.6868393,0.2813496,20.67549,-9.524847,15.4575,992.2721
17.818788052,2.159973,-26.74784,-15.2535,-0.2039506,0.6709396,0.3389242,20.67888,-10.60805,15.06479,992.2721
17.828833580,-0.3551088,-27.64591,-16.84585,-0.2081967,0.6460263,0.4121752,20.67888,-10.60805,15.06479,992.2721
17.838879585,-0.4777957,-25.49054,-17.27456,-0.2080714,0.5913901,0.4991364,20.67888,-10.60805,15.06479,992.2721
17.848925590,0.68773,-17.70727,-15.06977,-0.2299726,0.598062,0.5477735,20.67888,-10.60805,15.06479,992.2721
17.858971596,2.957438,-8.367343,-12.31378,-0.2456304,0.586934,0.5131364,20.67888,-10.60805,15.06479,992.2721
17.869017124,5.65655,-1.242654,-8.332909,-0.270434,0.6227366,0.4321344,20.68304,-10.23815,14.24074,992.2721
17.879062653,6.883419,-1.06304,-7.720467,-0.2866082,0.6670268,0.3359399,20.68304,-10.23815,14.24074,992.2737
17.889108658,8.417006,-1.781496,-5.454432,-0.2967348,0.7149005,0.2919953,20.68304,-10.23815,14.24074,992.2737
17.899154186,8.969097,-8.546956,-7.291758,-0.3080314,0.7816283,0.2623496,20.68304,-10.23815,14.24074,992.2737
17.909200191,6.638045,-16.15062,-10.84392,-0.313578,0.8127489,0.3214775,20.68304,-10.23815,14.24074,992.2737
17.919246197,6.085954,-20.58109,-14.27359,-0.3221979,0.8128063,0.3655901,19.94687,-10.96235,14.60685,992.2755
17.929292202,6.760732,-23.2753,-14.94728,-0.3327062,0.8032138,0.3956172,19.94687,-10.96235,14.60685,992.2755
17.939337730,6.638045,-23.39505,-13.35493,-0.3128312,0.8185097,0.3996668,19.94687,-10.96235,14.60685,992.2755
17.949383736,4.613711,-22.8562,-14.88604,-0.3036496,0.8984477,0.3941391,19.94687,-10.96235,14.60685,992.2755
17.959429741,-0.4777957,-26.44848,-20.88797,-0.3005913,0.930963,0.4101434,19.94687,-10.96235,14.60685,992.2813
17.969475746,-5.69199,-28.96308,-25.72626,-0.26685,0.9106126,0.4555044,19.21408,-10.95499,14.21616,992.2813
17.979521275,-8.452445,-31.41781,-29.95211,-0.2925223,0.8638656,0.4848211,19.21408,-10.95499,14.21616,992.2813
17.989567280,-6.734828,-33.57317,-30.56455,-0.2888289,0.826022,0.5433837,19.21408,-10.95499,14.21616,992.2813
17.999613285,-1.643322,-33.0942,-28.91096,-0.2886302,0.8214117,0.5753745,19.21408,-10.95499,14.21616,992.2789
18.009658813,0.68773,-31.17832,-24.74635,-0.2818781,0.8709865,0.5931597,19.21408,-10.95499,14.21616,992.2789
18.019704819,1.607882,-28.60385,-22.78654,-0.2764506,0.9325383,0.5676227,18.48631,-11.30221,12.99426,992.2789
18.029750824,0.6263865,-28.84334,-22.05161,-0.2729629,1.01816,0.5071672,18.48631,-11.30221,12.99426,992.2789
18.039796829,-0.8458565,-32.49549,-23.21525,-0.2766173,1.093854,0.4618654,18.48631,-11.30221,12.99426,992.283
18.047331333,-1.827352,-38.30301,-24.93008,-0.2743751,1.107064,0.4554298,18.48631,-11.30221,12.99426,992.283
18.057377338,-1.581978,-46.50538,-27.4411,-0.2700699,1.102657,0.5329037,18.48631,-11.30221,12.99426,992.283
18.067422867,-0.6004826,-49.01998,-26.8899,-0.2535004,1.104528,0.6372661,17.75226,-12.02288,12.97839,992.283
18.077468872,-0.109735,-45.4277,-26.09372,-0.2520014,1.151921,0.6785025,17.75226,-12.02288,12.97839,992.283
18.087514877,-1.09123,-42.19465,-26.21621,-0.2632909,1.175015,0.6282877,17.75226,-12.02288,12.97839,992.2806
18.097560882,-1.950039,-41.29658,-24.99133,-0.2779616,1.182776,0.540405,17.75226,-12.02288,12.97839,992.2806
18.107606411,-3.054221,-42.91311,-24.07266,-0.2844469,1.200845,0.4536557,17.75226,-12.02288,12.97839,992.2806
18.117652416,-3.544969,-48.66075,-23.82769,-0.2887538,1.204304,0.372809,17.38149,-13.11537,13.79092,992.2806
18.127698421,-4.526464,-56.26441,-23.76644,-0.2838062,1.216506,0.3093409,17.38149,-13.11537,13.79092,992.2847
18.137744427,-3.667656,-63.26935,-23.09276,-0.2653926,1.245908,0.2447296,17.38149,-13.11537,13.79092,992.2847
18.147789955,-3.238251,-74.76466,-25.97124,-0.2535006,1.292146,0.1953612,17.38149,-13.11537,13.79092,992.2847
18.157835960,-4.28109,-88.2357,-30.44206,-0.2211825,1.326132,0.1925574,17.38149,-13.11537,13.79092,992.2847
18.167881965,-6.980202,-100.6889,-36.26026,-0.1554875,1.336224,0.2532415,18.47256,-13.13996,15.84122,992.2864
18.177927971,-9.372597,-110.8671,-46.30431,-0.09024082,1.28801,0.3696793,18.47256,-13.13996,15.84122,992.2864
18.187973022,-9.372597,-116.1956,-55.18472,-0.03876653,1.137896,0.4935956,18.47256,-13.13996,15.84122,992.2864
18.198019028,-8.759162,-113.9804,-59.77803,-0.02075551,0.998633,0.6073895,18.47256,-13.13996,15.84122,992.2864
18.208064556,-7.777668,-107.5741,-60.81918,0.0119102,0.8722975,0.6413931,18.47256,-13.13996,15.84122,992.2864
18.218110561,-7.409606,-101.3475,-62.2278,-0.01551196,0.7933179,0.6183035,18.09552,-14.60589,17.85977,992.2864
18.228156566,-7.654981,-96.61769,-61.30914,-0.01681291,0.6654868,0.6002543,18.09552,-14.60589,17.85977,992.2864
18.238202572,-3.544969,-91.34901,-54.02108,-0.06404171,0.598074,0.5588405,18.09552,-14.60589,17.85977,992.2864
18.248248100,-0.109735,-87.93635,-48.93781,-0.08406833,0.5792253,0.5082567,18.09552,-14.60589,17.85977,992.2881
18.258294105,1.546538,-85.12239,-40.42487,-0.1132693,0.5970241,0.4867643,18.09552,-14.60589,17.85977,992.2881
18.268340111,3.018781,-80.75179,-33.13681,-0.1338834,0.6660515,0.4596134,20.28563,-15.73063,20.74003,992.2881
18.278386116,2.28266,-76.38118,-28.78847,-0.1469823,0.7585231,0.4324431,20.28563,-15.73063,20.74003,992.2881
18.288431644,1.546538,-74.82452,-27.99229,-0.1656331,0.821857,0.3888752,20.28563,-15.73063,20.74003,992.2898
18.298477650,2.957438,-75.3035,-29.5234,-0.1805892,0.8638588,0.341479,20.28563,-15.73063,20.74003,992.2898
18.308523655,5.84058,-77.87796,-33.07556,-0.1752952,0.8991319,0.3168184,20.28563,-15.73063,20.74003,992.2898
18.318569660,9.398501,-80.03333,-37.11768,-0.167951,0.9261894,0.2881395,21.01305,-15.384,22.02559,992.2898
18.328615188,14.0606,-84.70329,-43.48708,-0.1565347,0.9089349,0.2719029,21.01305,-15.384,22.02559,992.2898
18.338661194,17.8639,-87.39751,-49.30527,-0.1529417,0.8655514,0.2896364,21.01305,-15.384,22.02559,992.2898
18.348707199,21.97391,-89.13377,-51.26509,-0.1559586,0.7623695,0.2908023,21.01305,-15.384,22.02559,992.2898
18.358753204,25.47049,-90.92992,-50.0402,-0.1496845,0.7322855,0.2906046,21.01305,-15.384,22.02559,992.2898
18.368798733,24.24362,-92.84579,-48.75407,-0.1323011,0.7154191,0.2978127,21.37593,-17.20834,23.22165,992.2898
18.378844738,21.48316,-95.30052,-47.28421,-0.1184001,0.7123982,0.3350311,21.37593,-17.20834,23.22165,992.2898
18.388890743,18.2933,-97.39602,-46.30431,-0.1006852,0.7138724,0.3627453,21.37593,-17.20834,23.22165,992.2898
18.398936272,15.4715,-97.87499,-46.18182,-0.09336933,0.7239878,0.3887851,21.37593,-17.20834,23.22165,992.2898
18.408982277,15.65553,-99.37177,-47.22297,-0.07533375,0.7333574,0.4018185,23.20155,-17.23735,25.34433,992.2916
18.419028282,16.02359,-100.3297,-49.24403,-0.07021382,0.7495529,0.3911203,23.20155,-17.23735,25.34433,992.2916
18.429074287,17.61852,-103.1437,-52.06126,-0.06635711,0.7458915,0.3661151,23.20155,-17.23735,25.34433,992.2916
18.439119816,17.49584,-105.0595,-52.91868,-0.05511123,0.7469924,0.367514,23.20155,-17.23735,25.34433,992.2916
