"Time (s)"	"Acceleration x (m/s^2)"	"Acceleration y (m/s^2)"	"Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
1,253601074E0	-1,187515259E0	7,945861816E-1	9,481628418E0	9,588682764E0
1,257537841E0	-1,187515259E0	8,329010010E-1	9,519943237E0	9,629809749E0
1,261474609E0	-1,225830078E0	8,712005615E-1	9,481628418E0	9,600152460E0
1,265411377E0	-1,225830078E0	9,095153809E-1	9,481628418E0	9,603705278E0
1,269348144E0	-1,225830078E0	9,478149414E-1	9,481628418E0	9,607408079E0
1,273315429E0	-1,225830078E0	9,478149414E-1	9,443328857E0	9,569611928E0
1,277252197E0	-1,340744019E0	9,861297607E-1	9,443328857E0	9,588874091E0
1,281188964E0	-1,340744019E0	1,024429321E0	9,405014038E0	9,555173416E0
1,285125732E0	-1,417358398E0	1,062744141E0	9,443328857E0	9,608058589E0
1,289062500E0	-1,379058838E0	1,215972900E0	9,481628418E0	9,658243672E0
1,293029785E0	-1,493972778E0	1,177658081E0	9,558242798E0	9,745708727E0
1,296966552E0	-1,570587158E0	1,215972900E0	9,519943237E0	9,724950044E0
1,300903320E0	-1,647201538E0	1,254272461E0	9,558242798E0	9,779901722E0
1,304840087E0	-1,685516357E0	1,215972900E0	9,634857178E0	9,856471393E0
1,308776855E0	-1,723815918E0	1,254272461E0	9,673171997E0	9,905301470E0
1,312713623E0	-1,723815918E0	1,292587280E0	9,711471558E0	9,947612930E0
1,316680908E0	-1,723815918E0	1,330886841E0	9,711471558E0	9,952662002E0
1,320617675E0	-1,723815918E0	1,369201660E0	9,711471558E0	9,957857918E0
1,324554443E0	-1,685516357E0	1,369201660E0	9,749786377E0	9,988694258E0
1,328491210E0	-1,685516357E0	1,369201660E0	9,749786377E0	9,988694258E0
1,332427978E0	-1,532287598E0	1,369201660E0	9,711471558E0	9,926494763E0
1,336395263E0	-1,570587158E0	1,330886841E0	9,749786377E0	9,964754799E0
1,340332031E0	-1,532287598E0	1,407501221E0	9,749786377E0	9,969317899E0
1,344268798E0	-1,493972778E0	1,330886841E0	9,788085938E0	9,990487514E0
1,348205566E0	-1,417358398E0	1,369201660E0	9,788085938E0	9,984500205E0
1,352142334E0	-1,417358398E0	1,330886841E0	9,903015137E0	1,009206983E1
1,356109619E0	-1,340744019E0	1,330886841E0	9,941314697E0	1,011921895E1
1,360046386E0	-1,417358398E0	1,292587280E0	1,001792908E1	1,019993087E1
1,363983154E0	-1,302444458E0	1,292587280E0	1,005624390E1	1,022228863E1
1,367919921E0	-1,302444458E0	1,330886841E0	1,001792908E1	1,018953013E1
1,371856689E0	-1,340744019E0	1,254272461E0	1,005624390E1	1,022246718E1
1,375793457E0	-1,340744019E0	1,215972900E0	1,009454346E1	1,025553471E1
1,379760742E0	-1,264129639E0	1,215972900E0	1,017115784E1	1,032129186E1
1,383697509E0	-1,340744019E0	1,215972900E0	1,009454346E1	1,025553471E1
1,387634277E0	-1,302444458E0	1,215972900E0	1,020947266E1	1,036379677E1
1,391571044E0	-1,225830078E0	1,215972900E0	1,020947266E1	1,035444742E1
1,395507812E0	-1,264129639E0	1,177658081E0	1,024777222E1	1,039238845E1
1,399475097E0	-1,187515259E0	1,177658081E0	1,024777222E1	1,038334756E1
1,403411865E0	-1,225830078E0	1,215972900E0	1,024777222E1	1,039221270E1
1,407348632E0	-1,225830078E0	1,177658081E0	1,032438660E1	1,046338839E1
1,411285400E0	-1,187515259E0	1,139358521E0	1,024777222E1	1,037907345E1
1,415222168E0	-1,302444458E0	1,177658081E0	1,017115784E1	1,032161285E1
1,419158935E0	-1,340744019E0	1,215972900E0	1,020947266E1	1,036867959E1
1,423126220E0	-1,302444458E0	1,177658081E0	1,013285828E1	1,028387364E1
1,427062988E0	-1,379058838E0	1,177658081E0	1,017115784E1	1,033156007E1
1,430999755E0	-1,379058838E0	1,177658081E0	1,009454346E1	1,025614398E1
1,434936523E0	-1,302444458E0	1,139358521E0	1,001792908E1	1,016628754E1
1,438873291E0	-1,302444458E0	1,062744141E0	9,979629517E0	1,012021699E1
1,442810058E0	-1,264129639E0	1,062744141E0	9,826400757E0	9,964216010E0
1,446777343E0	-1,187515259E0	1,024429321E0	9,788085938E0	9,912934694E0
1,450714111E0	-1,149215698E0	1,024429321E0	9,673171997E0	9,794917490E0
1,454650878E0	-1,110900879E0	1,024429321E0	9,673171997E0	9,790496039E0
1,458587646E0	-1,072601318E0	1,024429321E0	9,673171997E0	9,786224272E0
1,462524414E0	-1,034286499E0	1,062744141E0	9,558242798E0	9,672599395E0
1,466461181E0	-1,034286499E0	1,062744141E0	9,558242798E0	9,672599395E0
1,470428466E0	-1,110900879E0	1,062744141E0	9,634857178E0	9,756741193E0
1,474365234E0	-1,187515259E0	9,861297607E-1	9,596557617E0	9,719905478E0
1,478302002E0	-1,225830078E0	9,861297607E-1	9,596557617E0	9,724660888E0
1,482238769E0	-1,264129639E0	1,024429321E0	9,634857178E0	9,771282005E0
1,486175537E0	-1,264129639E0	1,024429321E0	9,634857178E0	9,771282005E0
1,490112304E0	-1,264129639E0	1,024429321E0	9,673171997E0	9,809063954E0
1,494079589E0	-1,187515259E0	1,062744141E0	9,673171997E0	9,803564356E0
1,498016357E0	-1,187515259E0	1,024429321E0	9,673171997E0	9,799484905E0
1,501953125E0	-1,225830078E0	1,101043701E0	9,749786377E0	9,888037773E0
1,505889892E0	-1,187515259E0	1,062744141E0	9,711471558E0	9,841356482E0
1,509826660E0	-1,225830078E0	1,024429321E0	9,788085938E0	9,917597549E0
1,513793945E0	-1,302444458E0	9,861297607E-1	9,826400757E0	9,961273277E0
1,517730712E0	-1,264129639E0	9,861297607E-1	9,826400757E0	9,956336047E0
1,521667480E0	-1,264129639E0	9,478149414E-1	9,826400757E0	9,952614166E0
1,525604248E0	-1,302444458E0	9,861297607E-1	9,864700317E0	9,999056247E0
1,529541015E0	-1,264129639E0	9,478149414E-1	9,864700317E0	9,990429884E0
1,533477783E0	-1,340744019E0	9,861297607E-1	9,903015137E0	1,004189998E1
1,537445068E0	-1,302444458E0	9,478149414E-1	9,864700317E0	9,995350273E0
1,541381835E0	-1,340744019E0	9,478149414E-1	9,903015137E0	1,003820982E1
1,545318603E0	-1,340744019E0	9,478149414E-1	9,864700317E0	1,000041299E1
1,549255371E0	-1,379058838E0	1,024429321E0	9,788085938E0	9,937700188E0
1,553192138E0	-1,417358398E0	9,861297607E-1	9,826400757E0	9,976948861E0
1,557159423E0	-1,493972778E0	1,024429321E0	9,864700317E0	1,002964219E1
1,561096191E0	-1,532287598E0	9,861297607E-1	9,826400757E0	9,993923605E0
1,565032959E0	-1,570587158E0	9,861297607E-1	9,826400757E0	9,999867387E0
1,568969726E0	-1,608901978E0	9,478149414E-1	9,788085938E0	9,964614647E0
1,572906494E0	-1,685516357E0	9,861297607E-1	9,711471558E0	9,905861755E0
1,576873779E0	-1,570587158E0	9,861297607E-1	9,634857178E0	9,811710797E0
1,580810546E0	-1,570587158E0	9,861297607E-1	9,634857178E0	9,811710797E0
1,584747314E0	-1,570587158E0	9,861297607E-1	9,596557617E0	9,774104257E0
1,588684082E0	-1,532287598E0	1,062744141E0	9,673171997E0	9,851273363E0
1,592620849E0	-1,570587158E0	1,024429321E0	9,596557617E0	9,778042624E0
1,596557617E0	-1,570587158E0	1,024429321E0	9,558242798E0	9,740441717E0
1,600524902E0	-1,608901978E0	1,062744141E0	9,634857178E0	9,825907771E0
1,604461669E0	-1,647201538E0	1,024429321E0	9,634857178E0	9,828184022E0
1,608398437E0	-1,647201538E0	1,062744141E0	9,711471558E0	9,907339594E0
1,612335205E0	-1,647201538E0	1,101043701E0	9,788085938E0	9,986600846E0
1,616271972E0	-1,608901978E0	1,139358521E0	9,826400757E0	1,002221808E1
1,620208740E0	-1,570587158E0	1,139358521E0	9,903015137E0	1,009131263E1
1,624176025E0	-1,493972778E0	1,177658081E0	9,941314697E0	1,012168816E1
1,628112793E0	-1,417358398E0	1,177658081E0	1,001792908E1	1,018600444E1
1,632049560E0	-1,417358398E0	1,139358521E0	1,001792908E1	1,018164749E1
1,635986328E0	-1,379058838E0	1,139358521E0	1,005624390E1	1,021410703E1
1,639923095E0	-1,379058838E0	1,101043701E0	1,009454346E1	1,024762939E1
1,643890380E0	-1,379058838E0	1,101043701E0	1,013285828E1	1,028537395E1
1,647827148E0	-1,302444458E0	1,062744141E0	1,009454346E1	1,023355238E1
1,651763916E0	-1,302444458E0	1,101043701E0	1,013285828E1	1,027538202E1
1,655700683E0	-1,264129639E0	1,101043701E0	1,001792908E1	1,015722521E1
1,659637451E0	-1,264129639E0	1,101043701E0	1,001792908E1	1,015722521E1
1,663574218E0	-1,264129639E0	1,101043701E0	9,941314697E0	1,008166945E1
1,667541503E0	-1,225830078E0	1,139358521E0	9,864700317E0	1,000565388E1
1,671478271E0	-1,264129639E0	1,139358521E0	9,826400757E0	9,972678347E0
1,675415039E0	-1,264129639E0	1,177658081E0	9,826400757E0	9,977126547E0
1,679351806E0	-1,340744019E0	1,177658081E0	9,749786377E0	9,911750979E0
1,683288574E0	-1,379058838E0	1,215972900E0	9,673171997E0	9,846352109E0
1,687225341E0	-1,379058838E0	1,254272461E0	9,634857178E0	9,813535322E0
1,691192627E0	-1,455673218E0	1,292587280E0	9,634857178E0	9,829559463E0
1,695129394E0	-1,417358398E0	1,292587280E0	9,634857178E0	9,823958446E0
1,699066162E0	-1,455673218E0	1,330886841E0	9,596557617E0	9,797150729E0
1,703002929E0	-1,455673218E0	1,330886841E0	9,634857178E0	9,834669142E0
1,706939697E0	-1,455673218E0	1,254272461E0	9,596557617E0	9,787037449E0
1,710906982E0	-1,417358398E0	1,292587280E0	9,558242798E0	9,748830293E0
1,714843750E0	-1,455673218E0	1,292587280E0	9,634857178E0	9,829559463E0
1,718780517E0	-1,455673218E0	1,215972900E0	9,596557617E0	9,782202856E0
1,722717285E0	-1,417358398E0	1,177658081E0	9,596557617E0	9,771883211E0
1,726654052E0	-1,379058838E0	1,177658081E0	9,596557617E0	9,766401586E0
1,730590820E0	-1,302444458E0	1,101043701E0	9,596557617E0	9,746926536E0
1,734558105E0	-1,264129639E0	1,062744141E0	9,634857178E0	9,775373225E0
1,738494873E0	-1,264129639E0	1,024429321E0	9,634857178E0	9,771282005E0
1,742431640E0	-1,187515259E0	9,861297607E-1	9,634857178E0	9,757720903E0
1,746368408E0	-1,110900879E0	9,478149414E-1	9,673171997E0	9,782776212E0
1,750305175E0	-1,149215698E0	8,712005615E-1	9,634857178E0	9,742184559E0
1,754272460E0	-1,072601318E0	7,945861816E-1	9,634857178E0	9,726886122E0
1,758209228E0	-1,072601318E0	7,179718018E-1	9,634857178E0	9,720927421E0
1,762145996E0	-9,959869385E-1	7,562866211E-1	9,634857178E0	9,715679712E0
1,766082763E0	-9,576721191E-1	7,179718018E-1	9,673171997E0	9,746941873E0
1,770019531E0	-9,576721191E-1	6,796722412E-1	9,673171997E0	9,744195540E0
1,773956298E0	-9,959869385E-1	7,179718018E-1	9,673171997E0	9,750780993E0
1,777923584E0	-9,193725586E-1	7,179718018E-1	9,711471558E0	9,781278507E0
1,781860351E0	-9,959869385E-1	6,796722412E-1	9,749786377E0	9,824066303E0
1,785797119E0	-9,959869385E-1	6,796722412E-1	9,749786377E0	9,824066303E0
1,789733886E0	-1,034286499E0	6,796722412E-1	9,749786377E0	9,828023062E0
1,793670654E0	-1,110900879E0	6,413574219E-1	9,826400757E0	9,909772547E0
1,797607421E0	-1,149215698E0	6,796722412E-1	9,826400757E0	9,916693144E0
1,801574707E0	-1,149215698E0	6,413574219E-1	9,826400757E0	9,914140805E0
1,805511474E0	-1,187515259E0	6,413574219E-1	9,826400757E0	9,918653319E0
1,809448242E0	-1,264129639E0	6,413574219E-1	9,788085938E0	9,890196631E0
1,813385009E0	-1,225830078E0	6,796722412E-1	9,788085938E0	9,887934064E0
1,817321777E0	-1,225830078E0	6,796722412E-1	9,711471558E0	9,812099345E0
1,821258544E0	-1,302444458E0	6,796722412E-1	9,673171997E0	9,784097935E0
1,825225830E0	-1,302444458E0	6,796722412E-1	9,596557617E0	9,708358977E0
1,829162597E0	-1,302444458E0	6,413574219E-1	9,519943237E0	9,630006238E0
1,833099365E0	-1,264129639E0	6,413574219E-1	9,481628418E0	9,587003731E0
1,837036132E0	-1,225830078E0	6,413574219E-1	9,481628418E0	9,582028813E0
1,840972900E0	-1,187515259E0	6,030578613E-1	9,481628418E0	9,574714029E0
1,844909668E0	-1,187515259E0	6,030578613E-1	9,481628418E0	9,574714029E0
1,848876953E0	-1,110900879E0	5,647430420E-1	9,443328857E0	9,525203167E0
1,852813720E0	-1,110900879E0	5,647430420E-1	9,519943237E0	9,601164237E0
1,856750488E0	-1,110900879E0	5,647430420E-1	9,596557617E0	9,677135608E0
1,860687255E0	-1,110900879E0	5,264434814E-1	9,673171997E0	9,750974310E0
1,864624023E0	-1,110900879E0	5,264434814E-1	9,634857178E0	9,712966403E0
1,868591308E0	-1,072601318E0	5,264434814E-1	9,711471558E0	9,784697039E0
1,872528076E0	-1,072601318E0	5,264434814E-1	9,749786377E0	9,822726237E0
1,876464843E0	-1,110900879E0	4,881286621E-1	9,788085938E0	9,863011542E0
1,880401611E0	-1,110900879E0	5,264434814E-1	9,903015137E0	9,979025619E0
1,884338378E0	-1,149215698E0	5,264434814E-1	9,864700317E0	9,945358305E0
1,888275146E0	-1,225830078E0	5,264434814E-1	9,941314697E0	1,003043070E1
1,892242431E0	-1,340744019E0	6,413574219E-1	1,001792908E1	1,012757804E1
1,896179199E0	-1,455673218E0	6,796722412E-1	1,009454346E1	1,022158239E1
1,900115966E0	-1,455673218E0	6,796722412E-1	1,013285828E1	1,025942278E1
1,904052734E0	-1,532287598E0	7,179718018E-1	1,013285828E1	1,027317895E1
1,907989502E0	-1,608901978E0	7,562866211E-1	1,013285828E1	1,028763101E1
1,911926269E0	-1,570587158E0	7,562866211E-1	1,009454346E1	1,024395046E1
1,915893554E0	-1,608901978E0	7,562866211E-1	1,005624390E1	1,021217784E1
1,919830322E0	-1,647201538E0	7,945861816E-1	1,005624390E1	1,022118787E1
1,923767089E0	-1,685516357E0	7,945861816E-1	9,979629517E0	1,015211002E1
1,927703857E0	-1,685516357E0	7,562866211E-1	9,903015137E0	1,007385942E1
1,931640625E0	-1,647201538E0	7,179718018E-1	9,864700317E0	1,002701694E1
1,935577392E0	-1,723815918E0	7,945861816E-1	9,826400757E0	1,000804978E1
1,939544677E0	-1,532287598E0	7,945861816E-1	9,749786377E0	9,901394189E0
1,943481445E0	-1,532287598E0	8,329010010E-1	9,749786377E0	9,904542582E0
1,947418212E0	-1,608901978E0	7,945861816E-1	9,788085938E0	9,951208926E0
1,951354980E0	-1,532287598E0	7,945861816E-1	9,711471558E0	9,863668298E0
1,955291748E0	-1,455673218E0	8,329010010E-1	9,788085938E0	9,930726807E0
1,959228515E0	-1,493972778E0	8,329010010E-1	9,711471558E0	9,860951199E0
1,963195800E0	-1,493972778E0	8,329010010E-1	9,749786377E0	9,898687445E0
1,967132568E0	-1,417358398E0	8,329010010E-1	9,788085938E0	9,925182881E0
1,971069335E0	-1,455673218E0	7,945861816E-1	9,788085938E0	9,927586718E0
1,975006103E0	-1,455673218E0	8,329010010E-1	9,788085938E0	9,930726807E0
1,978942871E0	-1,417358398E0	7,945861816E-1	9,826400757E0	9,959840554E0
1,982879638E0	-1,455673218E0	7,945861816E-1	9,864700317E0	1,000313271E1
1,986846923E0	-1,493972778E0	8,712005615E-1	9,788085938E0	9,939696746E0
1,990783691E0	-1,493972778E0	7,945861816E-1	9,826400757E0	9,971031727E0
1,994720459E0	-1,532287598E0	8,329010010E-1	9,788085938E0	9,942246008E0
1,998657226E0	-1,493972778E0	8,712005615E-1	9,826400757E0	9,977429374E0
2,002593994E0	-1,570587158E0	9,095153809E-1	9,826400757E0	9,992602968E0
2,006530761E0	-1,493972778E0	9,861297607E-1	9,826400757E0	9,988120864E0
2,010498046E0	-1,532287598E0	9,861297607E-1	9,826400757E0	9,993923605E0
2,014434814E0	-1,608901978E0	1,024429321E0	9,903015137E0	1,008502503E1
2,018371582E0	-1,570587158E0	1,062744141E0	9,903015137E0	1,008294986E1
2,022308349E0	-1,608901978E0	1,062744141E0	9,864700317E0	1,005138314E1
2,026245117E0	-1,608901978E0	1,139358521E0	9,941314697E0	1,013491200E1
2,030181884E0	-1,608901978E0	1,062744141E0	1,001792908E1	1,020180835E1
2,034149169E0	-1,532287598E0	1,062744141E0	1,001792908E1	1,019000654E1
2,038085937E0	-1,608901978E0	1,062744141E0	1,001792908E1	1,020180835E1
2,042022705E0	-1,532287598E0	1,024429321E0	1,009454346E1	1,026144085E1
2,045959472E0	-1,570587158E0	1,024429321E0	1,017115784E1	1,034256502E1
2,049896240E0	-1,570587158E0	1,024429321E0	1,020947266E1	1,038024717E1
2,053833007E0	-1,532287598E0	9,861297607E-1	1,024777222E1	1,040851539E1
2,057800293E0	-1,532287598E0	9,095153809E-1	1,028608704E1	1,043928685E1
2,061737060E0	-1,455673218E0	9,478149414E-1	1,032438660E1	1,046949360E1
2,065673828E0	-1,455673218E0	8,712005615E-1	1,040100098E1	1,053844373E1
2,069610595E0	-1,493972778E0	9,095153809E-1	1,055422974E1	1,069817453E1
2,073547363E0	-1,493972778E0	8,329010010E-1	1,063084412E1	1,076756822E1
2,077484130E0	-1,570587158E0	8,329010010E-1	1,063084412E1	1,077846532E1
2,081451416E0	-1,570587158E0	8,712005615E-1	1,066915894E1	1,081927386E1
2,085388183E0	-1,608901978E0	8,329010010E-1	1,066915894E1	1,082188718E1
2,089324951E0	-1,608901978E0	7,945861816E-1	1,055422974E1	1,070568532E1
2,093261718E0	-1,608901978E0	8,712005615E-1	1,051593018E1	1,067390947E1
2,097198486E0	-1,685516357E0	8,329010010E-1	1,043931580E1	1,060726184E1
2,101135253E0	-1,647201538E0	8,712005615E-1	1,040100098E1	1,056660232E1
2,105102539E0	-1,685516357E0	7,945861816E-1	1,028608704E1	1,045351229E1
2,109039306E0	-1,877044678E0	7,179718018E-1	1,032438660E1	1,051816233E1
2,112976074E0	-1,685516357E0	7,945861816E-1	1,047761536E1	1,064202782E1
2,116912841E0	-1,455673218E0	7,945861816E-1	1,040100098E1	1,053238686E1
2,120849609E0	-1,417358398E0	7,945861816E-1	1,017115784E1	1,030013222E1
2,124786377E0	-1,417358398E0	8,329010010E-1	1,009454346E1	1,022753326E1
2,128753662E0	-1,493972778E0	7,562866211E-1	1,005624390E1	1,019470281E1
2,132690429E0	-1,532287598E0	8,712005615E-1	9,979629517E0	1,013409596E1
2,136627197E0	-1,455673218E0	8,329010010E-1	1,001792908E1	1,015734274E1
2,140563964E0	-1,455673218E0	8,329010010E-1	1,001792908E1	1,015734274E1
2,144500732E0	-1,493972778E0	8,329010010E-1	1,001792908E1	1,016290223E1
2,148437500E0	-1,455673218E0	8,712005615E-1	1,009454346E1	1,023610192E1
2,152404785E0	-1,455673218E0	8,712005615E-1	1,013285828E1	1,027388883E1
2,156341552E0	-1,493972778E0	9,478149414E-1	1,013285828E1	1,028616180E1
2,160278320E0	-1,455673218E0	9,861297607E-1	1,017115784E1	1,032200989E1
2,164215087E0	-1,455673218E0	9,478149414E-1	1,017115784E1	1,031841991E1
2,168151855E0	-1,455673218E0	9,861297607E-1	1,020947266E1	1,035976681E1
2,172088623E0	-1,455673218E0	1,024429321E0	1,020947266E1	1,036348261E1
2,176055908E0	-1,417358398E0	9,478149414E-1	1,020947266E1	1,035087387E1
2,179992675E0	-1,455673218E0	9,095153809E-1	1,013285828E1	1,027720875E1
2,183929443E0	-1,455673218E0	9,478149414E-1	1,009454346E1	1,024290707E1
2,187866210E0	-1,455673218E0	9,861297607E-1	1,013285828E1	1,028427213E1
2,191802978E0	-1,493972778E0	9,095153809E-1	1,005624390E1	1,020721383E1
2,195770263E0	-1,455673218E0	8,712005615E-1	1,005624390E1	1,019833399E1
2,199707031E0	-1,455673218E0	8,329010010E-1	1,009454346E1	1,023291338E1
2,203643798E0	-1,417358398E0	7,562866211E-1	1,005624390E1	1,018375744E1
2,207580566E0	-1,455673218E0	7,945861816E-1	1,005624390E1	1,019207501E1
2,211517334E0	-1,379058838E0	8,329010010E-1	9,979629517E0	1,010883439E1
2,215454101E0	-1,302444458E0	8,712005615E-1	9,979629517E0	1,010189870E1
2,219421386E0	-1,264129639E0	9,478149414E-1	1,001792908E1	1,014175921E1
2,223358154E0	-1,187515259E0	8,712005615E-1	1,001792908E1	1,012561533E1
2,227294921E0	-1,187515259E0	8,712005615E-1	9,979629517E0	1,008772463E1
2,231231689E0	-1,110900879E0	7,945861816E-1	9,941314697E0	1,003470009E1
2,235168457E0	-1,149215698E0	8,329010010E-1	9,941314697E0	1,004211923E1
2,239105224E0	-1,149215698E0	7,945861816E-1	9,979629517E0	1,007695734E1
2,243072509E0	-1,110900879E0	7,179718018E-1	9,941314697E0	1,002892428E1
2,247009277E0	-1,110900879E0	7,179718018E-1	9,903015137E0	9,990960568E0
2,250946044E0	-1,149215698E0	7,179718018E-1	9,903015137E0	9,995293344E0
2,254882812E0	-1,149215698E0	6,796722412E-1	9,903015137E0	9,992615267E0
2,258819580E0	-1,149215698E0	7,179718018E-1	9,903015137E0	9,995293344E0
2,262756347E0	-1,187515259E0	6,796722412E-1	9,864700317E0	9,959139481E0
2,266723632E0	-1,110900879E0	6,796722412E-1	9,749786377E0	9,836380915E0
2,270660400E0	-1,072601318E0	6,413574219E-1	9,711471558E0	9,791552111E0
2,274597168E0	-1,110900879E0	5,264434814E-1	9,634857178E0	9,712966403E0
2,278533935E0	-1,187515259E0	5,264434814E-1	9,711471558E0	9,797959739E0
2,282470703E0	-1,110900879E0	5,264434814E-1	9,826400757E0	9,902999310E0
2,286437988E0	-1,149215698E0	4,881286621E-1	9,826400757E0	9,905408530E0
2,290374755E0	-1,110900879E0	4,881286621E-1	9,941314697E0	1,001509402E1
2,294311523E0	-1,072601318E0	5,264434814E-1	9,903015137E0	9,974834591E0
2,298248291E0	-1,149215698E0	4,498291016E-1	9,941314697E0	1,001762351E1
2,302185058E0	-1,072601318E0	4,115142822E-1	9,941314697E0	1,000747498E1
2,306121826E0	-9,959869385E-1	4,115142822E-1	1,001792908E1	1,007572513E1
2,310089111E0	-9,959869385E-1	3,348999023E-1	9,941314697E0	9,996693745E0
2,314025878E0	-8,810577393E-1	3,348999023E-1	9,979629517E0	1,002404240E1
2,317962646E0	-9,193725586E-1	3,348999023E-1	9,979629517E0	1,002748269E1
2,321899414E0	-8,810577393E-1	3,348999023E-1	1,005624390E1	1,010031990E1
2,325836181E0	-8,810577393E-1	3,732147217E-1	1,013285828E1	1,017793539E1
2,329803466E0	-8,427581787E-1	4,115142822E-1	1,017115784E1	1,021430551E1
2,333740234E0	-8,427581787E-1	4,115142822E-1	1,024777222E1	1,029059866E1
2,337677002E0	-8,810577393E-1	4,115142822E-1	1,028608704E1	1,033195012E1
2,341613769E0	-8,427581787E-1	3,732147217E-1	1,032438660E1	1,036544689E1
2,345550537E0	-8,427581787E-1	3,348999023E-1	1,024777222E1	1,028781973E1
2,349487304E0	-7,661437988E-1	3,348999023E-1	1,028608704E1	1,032001554E1
2,353454589E0	-8,427581787E-1	2,966003418E-1	1,040100098E1	1,043930239E1
2,357391357E0	-8,810577393E-1	2,582855225E-1	1,047761536E1	1,051776581E1
2,361328125E0	-8,044433594E-1	2,582855225E-1	1,043931580E1	1,047345000E1
2,365264892E0	-8,427581787E-1	2,966003418E-1	1,036270142E1	1,040114387E1
2,369201660E0	-8,427581787E-1	3,732147217E-1	1,020947266E1	1,025099324E1
2,373168945E0	-9,576721191E-1	3,732147217E-1	1,009454346E1	1,014673508E1
2,377105712E0	-1,034286499E0	4,498291016E-1	1,013285828E1	1,019543582E1
2,381042480E0	-1,072601318E0	4,881286621E-1	1,013285828E1	1,020115484E1
2,384979248E0	-1,034286499E0	5,264434814E-1	1,013285828E1	1,019910330E1
2,388916015E0	-9,959869385E-1	5,264434814E-1	1,013285828E1	1,019529056E1
2,392852783E0	-9,576721191E-1	4,881286621E-1	1,009454346E1	1,015161135E1
2,396820068E0	-9,959869385E-1	4,498291016E-1	1,009454346E1	1,015352864E1
2,400756835E0	-1,072601318E0	3,732147217E-1	1,020947266E1	1,027244346E1
2,404693603E0	-1,149215698E0	2,966003418E-1	1,024777222E1	1,031627374E1
2,408630371E0	-1,110900879E0	2,582855225E-1	1,036270142E1	1,042527663E1
2,412567138E0	-1,110900879E0	2,582855225E-1	1,051593018E1	1,057759895E1
2,416534423E0	-1,149215698E0	2,582855225E-1	1,070745850E1	1,077205067E1
2,420471191E0	-1,225830078E0	2,582855225E-1	1,097561646E1	1,104687863E1
2,424407959E0	-1,187515259E0	2,199859619E-1	1,109053040E1	1,115609478E1
2,428344726E0	-1,149215698E0	2,582855225E-1	1,112884521E1	1,119100549E1
2,432281494E0	-9,576721191E-1	1,433715820E-1	1,120545959E1	1,124722259E1
2,436218261E0	-8,044433594E-1	6,675720215E-2	1,112884521E1	1,115808144E1
2,440185546E0	-7,278289795E-1	-9,857177734E-3	1,112884521E1	1,115262427E1
2,444122314E0	-6,895294189E-1	-4,817199707E-2	1,097561646E1	1,099736004E1
2,448059082E0	-6,129150391E-1	-8,647155762E-2	1,086068726E1	1,087831190E1
2,451995849E0	-4,979858398E-1	-1,630859375E-1	1,082238770E1	1,083506633E1
